source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
FIB-B,Spinious,Wnt4,FZD10_LRP6,0.0006378064127839134,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal,Wnt4,FZD10_LRP6,0.0036315464761924763,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal-P,Wnt4,FZD10_LRP6,0.004431793826148345,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Spinious,Wnt4,FZD10_LRP6,0.002144132420634323,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt4,FZD2_LRP6,0.0017417998189104302,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt4,FZD2_LRP6,0.0011243848775733896,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt4,FZD2_LRP6,0.0025475936714310994,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt4,FZD2_LRP6,0.001796526945333172,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Muscle,Wnt4,FZD2_LRP6,0.0017029863921019166,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt4,FZD2_LRP6,0.002875538892706077,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt4,FZD2_LRP6,0.0020271346798180867,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt4,FZD2_LRP6,0.0013070903039256179,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt4,FZD2_LRP6,0.002962238871022995,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt4,FZD2_LRP6,0.0020906911826512158,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Muscle,Wnt4,FZD2_LRP6,0.001982235461240919,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt4,FZD2_LRP6,0.0033462170142019333,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Basal-P,Wnt4,FZD2_LRP6,0.0004607622122995567,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,FIB-A,Wnt4,FZD2_LRP6,0.00029877238060723154,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,FIB-P,Wnt4,FZD2_LRP6,0.0006763369862174348,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,MELA,Wnt4,FZD2_LRP6,0.00047536071018484195,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Muscle,Wnt4,FZD2_LRP6,0.0004502514703282338,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Spinious,Wnt4,FZD2_LRP6,0.0007610138461457834,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal-P,Wnt4,FZD2_LRP6,0.0015489140964198588,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-A,Wnt4,FZD2_LRP6,0.0010022443305107037,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-P,Wnt4,FZD2_LRP6,0.0022697676460227173,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,MELA,Wnt4,FZD2_LRP6,0.0015977968066492915,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Muscle,Wnt4,FZD2_LRP6,0.0015139656935779335,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Spinious,Wnt4,FZD2_LRP6,0.0025577105511548743,0.0,WNT4_FZD2_LRP6,Wnt4  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt4,FZD3_LRP6,0.00178901943856347,0.0,WNT4_FZD3_LRP6,Wnt4  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt4,FZD3_LRP6,0.002081960929095564,0.0,WNT4_FZD3_LRP6,Wnt4  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,MELA,Wnt4,FZD3_LRP6,0.0004733683802872141,0.0,WNT4_FZD3_LRP6,Wnt4  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,MELA,Wnt4,FZD3_LRP6,0.0015911093742658887,0.0,WNT4_FZD3_LRP6,Wnt4  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt4,FZD6_LRP6,0.002122377283404119,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt4,FZD6_LRP6,0.0021488617375924894,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt4,FZD6_LRP6,0.0027195682612431546,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt4,FZD6_LRP6,0.0024697072158013328,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt4,FZD6_LRP6,0.0025004788157292983,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt4,FZD6_LRP6,0.0031648539465382514,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Basal,Wnt4,FZD6_LRP6,0.000561749913563926,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Basal-P,Wnt4,FZD6_LRP6,0.0005688019370786006,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Spinious,Wnt4,FZD6_LRP6,0.0007196132029671777,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal,Wnt4,FZD6_LRP6,0.001887902981327374,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal-P,Wnt4,FZD6_LRP6,0.0019115364374828246,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Spinious,Wnt4,FZD6_LRP6,0.002418760483354549,0.0,WNT4_FZD6_LRP6,Wnt4  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt6,FZD1_LRP6,0.0016543118926097679,0.0,WNT6_FZD1_LRP6,Wnt6  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt6,FZD1_LRP6,0.0038038179343296446,0.0,WNT6_FZD1_LRP6,Wnt6  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt6,FZD1_LRP6,0.0016199374027537313,0.0,WNT6_FZD1_LRP6,Wnt6  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt6,FZD1_LRP6,0.003724709118969178,0.0,WNT6_FZD1_LRP6,Wnt6  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-A,Wnt6,FZD1_LRP6,0.0008028406995088001,0.0,WNT6_FZD1_LRP6,Wnt6  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-P,Wnt6,FZD1_LRP6,0.0018439029139498929,0.0,WNT6_FZD1_LRP6,Wnt6  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt6,FZD10_LRP6,0.011789199679447686,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt6,FZD10_LRP6,0.014318852852100434,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt6,FZD10_LRP6,0.007044010738266703,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt6,FZD10_LRP6,0.011545617623800724,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt6,FZD10_LRP6,0.01402391937358871,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt6,FZD10_LRP6,0.006897333426535003,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal,Wnt6,FZD10_LRP6,0.005762883316161287,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal-P,Wnt6,FZD10_LRP6,0.007027257184781676,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Spinious,Wnt6,FZD10_LRP6,0.0034091904382426035,0.0,WNT6_FZD10_LRP6,Wnt6  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt6,FZD2_LRP6,0.0050875603391089715,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt6,FZD2_LRP6,0.003243812468330416,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt6,FZD2_LRP6,0.007367944286455625,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt6,FZD2_LRP6,0.005243685067231727,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Muscle,Wnt6,FZD2_LRP6,0.004981681672143506,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt6,FZD2_LRP6,0.008388598132154663,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt6,FZD2_LRP6,0.004981635918453675,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt6,FZD2_LRP6,0.0031769222877937693,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt6,FZD2_LRP6,0.007215718165771894,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt6,FZD2_LRP6,0.0051345704878343985,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Muscle,Wnt6,FZD2_LRP6,0.004877839982088441,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt6,FZD2_LRP6,0.008214114670593978,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal-P,Wnt6,FZD2_LRP6,0.002462707793842963,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-A,Wnt6,FZD2_LRP6,0.0015896623158899556,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-P,Wnt6,FZD2_LRP6,0.0036018450618247625,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,MELA,Wnt6,FZD2_LRP6,0.002540077486485445,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Muscle,Wnt6,FZD2_LRP6,0.0024078465898519676,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Spinious,Wnt6,FZD2_LRP6,0.004065663290052612,0.0,WNT6_FZD2_LRP6,Wnt6  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt6,FZD3_LRP6,0.005221951434748798,0.0,WNT6_FZD3_LRP6,Wnt6  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt6,FZD3_LRP6,0.005113286199915233,0.0,WNT6_FZD3_LRP6,Wnt6  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,MELA,Wnt6,FZD3_LRP6,0.002529463154255827,0.0,WNT6_FZD3_LRP6,Wnt6  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt6,FZD6_LRP6,0.006189590442249813,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt6,FZD6_LRP6,0.006265540005633708,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt6,FZD6_LRP6,0.007937360739774173,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt6,FZD6_LRP6,0.006060876709537311,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt6,FZD6_LRP6,0.0061352677521688635,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt6,FZD6_LRP6,0.007772202026183002,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal,Wnt6,FZD6_LRP6,0.0030007799596576622,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Basal-P,Wnt6,FZD6_LRP6,0.003038222847542387,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,Spinious,Wnt6,FZD6_LRP6,0.0038451480970688266,0.0,WNT6_FZD6_LRP6,Wnt6  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt7a,FZD1_LRP6,0.00013894228658299952,0.0,WNT7A_FZD1_LRP6,Wnt7a  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt7a,FZD1_LRP6,0.0003189666071170733,0.0,WNT7A_FZD1_LRP6,Wnt7a  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt7a,FZD1_LRP6,0.00012541360145240427,0.0,WNT7A_FZD1_LRP6,Wnt7a  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt7a,FZD1_LRP6,0.00028790541090228065,0.0,WNT7A_FZD1_LRP6,Wnt7a  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt7a,FZD10_LRP6,0.001000258963704976,0.0,WNT7A_FZD10_LRP6,Wnt7a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt7a,FZD10_LRP6,0.001221682549783021,0.0,WNT7A_FZD10_LRP6,Wnt7a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt7a,FZD10_LRP6,0.0005893638934569948,0.0,WNT7A_FZD10_LRP6,Wnt7a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt7a,FZD10_LRP6,0.000902939211537963,0.0,WNT7A_FZD10_LRP6,Wnt7a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt7a,FZD10_LRP6,0.0011028698915371458,0.0,WNT7A_FZD10_LRP6,Wnt7a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt7a,FZD10_LRP6,0.0005319617108234402,0.0,WNT7A_FZD10_LRP6,Wnt7a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt7a,FZD2_LRP6,0.00042576891605536983,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt7a,FZD2_LRP6,0.00027619863249265337,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt7a,FZD2_LRP6,0.0006251828445239098,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt7a,FZD2_LRP6,0.000439269287429632,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Muscle,Wnt7a,FZD2_LRP6,0.00041603524370712125,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt7a,FZD2_LRP6,0.0007032472043530636,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt7a,FZD2_LRP6,0.0003843010870189088,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt7a,FZD2_LRP6,0.0002493332360383277,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt7a,FZD2_LRP6,0.0005643563030984208,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt7a,FZD2_LRP6,0.0003964897521840109,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Muscle,Wnt7a,FZD2_LRP6,0.00037550909065123803,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt7a,FZD2_LRP6,0.0006347632275527394,0.0,WNT7A_FZD2_LRP6,Wnt7a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt7a,FZD3_LRP6,0.0004374277144542597,0.0,WNT7A_FZD3_LRP6,Wnt7a  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt7a,FZD3_LRP6,0.0003948273738725669,0.0,WNT7A_FZD3_LRP6,Wnt7a  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt7a,FZD6_LRP6,0.000519114206014924,0.0,WNT7A_FZD6_LRP6,Wnt7a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt7a,FZD6_LRP6,0.0005256346675395888,0.0,WNT7A_FZD6_LRP6,Wnt7a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt7a,FZD6_LRP6,0.0006649784716398828,0.0,WNT7A_FZD6_LRP6,Wnt7a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt7a,FZD6_LRP6,0.000468563151470115,0.0,WNT7A_FZD6_LRP6,Wnt7a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt7a,FZD6_LRP6,0.00047444975274837535,0.0,WNT7A_FZD6_LRP6,Wnt7a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt7a,FZD6_LRP6,0.0006002179968347937,0.0,WNT7A_FZD6_LRP6,Wnt7a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt7b,FZD1_LRP6,0.0007122030170960545,0.0,WNT7B_FZD1_LRP6,Wnt7b  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt7b,FZD1_LRP6,0.001635972765070404,0.0,WNT7B_FZD1_LRP6,Wnt7b  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt7b,FZD1_LRP6,0.0008733428869186881,0.0,WNT7B_FZD1_LRP6,Wnt7b  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt7b,FZD1_LRP6,0.0020064789914524626,0.0,WNT7B_FZD1_LRP6,Wnt7b  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt7b,FZD10_LRP6,0.005107493774096788,0.0,WNT7B_FZD10_LRP6,Wnt7b  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt7b,FZD10_LRP6,0.006224867846005321,0.0,WNT7B_FZD10_LRP6,Wnt7b  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt7b,FZD10_LRP6,0.0030253643214510116,0.0,WNT7B_FZD10_LRP6,Wnt7b  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt7b,FZD10_LRP6,0.006255955789926536,0.0,WNT7B_FZD10_LRP6,Wnt7b  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt7b,FZD10_LRP6,0.007619804210603138,0.0,WNT7B_FZD10_LRP6,Wnt7b  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
